"","LibID","Library","SECTION","MONTH","YEAR","BibsAdded","ItemsAdded","CATEGORY","SUBCATEGORY"
"23034","OP","Oak Park Public Library -- Main Library","xr","January",2015,,13,,
"23035","OP","Oak Park Public Library -- Main Library","mz","January",2015,,8,,
"23036","OP","Oak Park Public Library -- Main Library","xh","January",2015,,2,,
"23037","OP","Oak Park Public Library -- Main Library","xb","January",2015,,6,,
"23038","OP","Oak Park Public Library -- Main Library","xb","January",2015,,16,,
"23039","OP","Oak Park Public Library -- Main Library","ab","January",2015,,2,,
"23040","OP","Oak Park Public Library -- Main Library","total","January",2015,1254,1789,"TOTAL","TOTAL"
"23041","OP","Oak Park Public Library -- Main Library","xw","January",2015,,1,,
"23042","OP","Oak Park Public Library -- Main Library","xz","January",2015,,6,,
"23043","OP","Oak Park Public Library -- Main Library","z","January",2015,,223,,
"23044","OP","Oak Park Public Library -- Main Library","am","January",2015,1,45,,
"23045","OP","Oak Park Public Library -- Main Library","j","January",2015,107,102,"JUVENILE","JUVENILE"
"23046","OP","Oak Park Public Library -- Main Library","r","January",2015,,3,"RESERVE","RESERVE"
"23047","OP","Oak Park Public Library -- Main Library","xz","January",2015,,1,,
"23048","OP","Oak Park Public Library -- Main Library","xu","January",2015,,1,,
"23049","OP","Oak Park Public Library -- Main Library","va","January",2015,,11,,
"23050","OP","Oak Park Public Library -- Main Library","xq","January",2015,,34,,
"23051","OP","Oak Park Public Library -- Main Library","xg","January",2015,,8,,
"23052","OP","Oak Park Public Library -- Main Library","xm","January",2015,,15,,
"23053","OP","Oak Park Public Library -- Main Library","xg","January",2015,,6,,
"23054","OP","Oak Park Public Library -- Main Library","total","January",2015,1254,85,"TOTAL","TOTAL"
"23055","OP","Oak Park Public Library -- Main Library","i","January",2015,,494,,
"23056","OP","Oak Park Public Library -- Main Library","xf","January",2015,,1,,
"23057","OP","Oak Park Public Library -- Main Library","1l","January",2015,,2,,
"23058","OP","Oak Park Public Library -- Main Library","xo","January",2015,,5,,
"23059","OP","Oak Park Public Library -- Main Library","xd","January",2015,,2,,
"23060","OP","Oak Park Public Library -- Main Library","xr","January",2015,,6,,
"23061","OP","Oak Park Public Library -- Main Library","1","January",2015,,38,,
"23062","OP","Oak Park Public Library -- Main Library","xl","January",2015,,8,,
"23063","OP","Oak Park Public Library -- Main Library","total","January",2015,1254,39,"TOTAL","TOTAL"
"23064","OP","Oak Park Public Library -- Main Library","xq","January",2015,,1,,
"23065","OP","Oak Park Public Library -- Main Library","xw","January",2015,,12,,
"23066","OP","Oak Park Public Library -- Main Library","mz","January",2015,,32,,
"23067","OP","Oak Park Public Library -- Main Library","xc","January",2015,,3,,
"23068","OP","Oak Park Public Library -- Main Library","q","January",2015,,5,"ADULT","ADULT CLASSIC"
"23069","OP","Oak Park Public Library -- Main Library","xa","January",2015,,6,,
"23070","OP","Oak Park Public Library -- Main Library","x8","January",2015,,3,,
"23071","OP","Oak Park Public Library -- Main Library","e","January",2015,,24,"ERROR","ERROR"
"23072","OP","Oak Park Public Library -- Main Library","total","January",2015,1254,11,"TOTAL","TOTAL"
"23073","OP","Oak Park Public Library -- Main Library","xt","January",2015,,2,,
"23074","OP","Oak Park Public Library -- Main Library","xs","January",2015,,13,,
"23075","OP","Oak Park Public Library -- Main Library","xa","January",2015,,5,,
"23076","OP","Oak Park Public Library -- Main Library","xa","January",2015,,2,,
"23077","OP","Oak Park Public Library -- Main Library","d1","January",2015,,14,,
"23078","OP","Oak Park Public Library -- Main Library","xn","January",2015,,35,,
"23079","OP","Oak Park Public Library -- Main Library","xs","January",2015,,2,,
"23080","OP","Oak Park Public Library -- Main Library","xl","January",2015,,2,,
"23081","OP","Oak Park Public Library -- Main Library","xk","January",2015,,1,,
"23082","OP","Oak Park Public Library -- Main Library","xk","January",2015,,5,,
"23083","OP","Oak Park Public Library -- Main Library","total","January",2015,1254,50,"TOTAL","TOTAL"
"23084","OP","Oak Park Public Library -- Main Library","xp","January",2015,,2,,
"23085","OP","Oak Park Public Library -- Main Library","xf","January",2015,,3,,
"23086","OP","Oak Park Public Library -- Main Library","xs","January",2015,,1,,
"23087","OP","Oak Park Public Library -- Main Library","x6","January",2015,,14,,
"23088","OP","Oak Park Public Library -- Main Library","xc","January",2015,,9,,
"23089","OZ","Oak Park Public Library -- Maze Branch Library","xk","January",2015,,1,,
"23090","OZ","Oak Park Public Library -- Maze Branch Library","q","January",2015,,3,"ADULT","ADULT CLASSIC"
"23091","OZ","Oak Park Public Library -- Maze Branch Library","xh","January",2015,,1,,
"23092","OZ","Oak Park Public Library -- Maze Branch Library","xb","January",2015,,2,,
"23093","OZ","Oak Park Public Library -- Maze Branch Library","1","January",2015,,3,,
"23094","OZ","Oak Park Public Library -- Maze Branch Library","xz","January",2015,,1,,
"23095","OZ","Oak Park Public Library -- Maze Branch Library","total","January",2015,69,26,"TOTAL","TOTAL"
"23096","OZ","Oak Park Public Library -- Maze Branch Library","j","January",2015,8,,"JUVENILE","JUVENILE"
"23097","OZ","Oak Park Public Library -- Maze Branch Library","xn","January",2015,,2,,
"23098","OZ","Oak Park Public Library -- Maze Branch Library","ab","January",2015,,2,,
"23099","OZ","Oak Park Public Library -- Maze Branch Library","total","January",2015,69,25,"TOTAL","TOTAL"
"23100","OZ","Oak Park Public Library -- Maze Branch Library","vd","January",2015,,36,,
"23101","OZ","Oak Park Public Library -- Maze Branch Library","xc","January",2015,,1,,
"23102","OZ","Oak Park Public Library -- Maze Branch Library","mz","January",2015,,6,,
"23103","OZ","Oak Park Public Library -- Maze Branch Library","xi","January",2015,,2,,
"23104","OZ","Oak Park Public Library -- Maze Branch Library","z","January",2015,,51,,
"23105","OZ","Oak Park Public Library -- Maze Branch Library","vd","January",2015,,15,,
"23106","OZ","Oak Park Public Library -- Maze Branch Library","xr","January",2015,,1,,
"23107","OZ","Oak Park Public Library -- Maze Branch Library","total","January",2015,69,7,"TOTAL","TOTAL"
"23108","OZ","Oak Park Public Library -- Maze Branch Library","xb","January",2015,,4,,
"23109","OZ","Oak Park Public Library -- Maze Branch Library","xm","January",2015,,2,,
"23110","OZ","Oak Park Public Library -- Maze Branch Library","c","January",2015,,37,"CAREER","CAREER"
"23111","OZ","Oak Park Public Library -- Maze Branch Library","total","January",2015,69,24,"TOTAL","TOTAL"
"23112","OZ","Oak Park Public Library -- Maze Branch Library","xq","January",2015,,8,,
"23113","OZ","Oak Park Public Library -- Maze Branch Library","mz","January",2015,,1,,
"23114","OZ","Oak Park Public Library -- Maze Branch Library","e","January",2015,,10,"ERROR","ERROR"
"23115","OZ","Oak Park Public Library -- Maze Branch Library","xq","January",2015,,1,,
"23116","OZ","Oak Park Public Library -- Maze Branch Library","xg","January",2015,,2,,
"23117","OZ","Oak Park Public Library -- Maze Branch Library","xt","January",2015,,1,,
"23118","OZ","Oak Park Public Library -- Maze Branch Library","xs","January",2015,,1,,
"23119","OZ","Oak Park Public Library -- Maze Branch Library","total","January",2015,69,8,"TOTAL","TOTAL"
"23120","OZ","Oak Park Public Library -- Maze Branch Library","d1","January",2015,,2,,
"23121","PC","Prairie State College -- Library","m","January",2015,,119,"PERIODICALS","PERIODICALS"
"23122","PC","Prairie State College -- Library","c","January",2015,,10,"CAREER","CAREER"
"23123","PC","Prairie State College -- Library","sd","January",2015,,1,,
"23124","PC","Prairie State College -- Library","x","January",2015,,18,"OUTREACH","OUTREACH"
"23125","PC","Prairie State College -- Library","f","January",2015,,9,"FICTION","FICTION"
"23126","PC","Prairie State College -- Library","il","January",2015,,5,"ILL RECEIVED","ILL RECEIVED"
"23127","PC","Prairie State College -- Library","r","January",2015,,11,"RESERVE","RESERVE"
"23128","PC","Prairie State College -- Library","total","January",2015,89,210,"TOTAL","TOTAL"
"23129","PF","Park Forest Public Library","an","January",2015,,422,"ADULT","ADULT NEW"
"23130","PF","Park Forest Public Library","jn","January",2015,,113,"JUVENILE","JUVENILE NEW"
"23131","PF","Park Forest Public Library","j","January",2015,69,147,"JUVENILE","JUVENILE"
"23132","PF","Park Forest Public Library","total","January",2015,1997,1944,"TOTAL","TOTAL"
"23133","PH","Palos Heights Public Library","an","January",2015,,41,"ADULT","ADULT NEW"
"23134","PH","Palos Heights Public Library","total","January",2015,1947,2378,"TOTAL","TOTAL"
"23135","PH","Palos Heights Public Library","j","January",2015,16,519,"JUVENILE","JUVENILE"
"23136","PP","Palos Park Public Library","an","January",2015,,63,"ADULT","ADULT NEW"
"23137","PP","Palos Park Public Library","jn","January",2015,,27,"JUVENILE","JUVENILE NEW"
"23138","PP","Palos Park Public Library","il","January",2015,,1,"ILL RECEIVED","ILL RECEIVED"
"23139","PP","Palos Park Public Library","total","January",2015,1916,3864,"TOTAL","TOTAL"
"23140","PP","Palos Park Public Library","j","January",2015,1,6,"JUVENILE","JUVENILE"
"23141","PS","University Park Public Library District","j","January",2015,,51,"JUVENILE","JUVENILE"
"23142","PS","University Park Public Library District","total","January",2015,494,547,"TOTAL","TOTAL"
"23143","PT","Prairie Trails Public Library District","total","January",2015,1472,1530,"TOTAL","TOTAL"
"23144","PT","Prairie Trails Public Library District","j","January",2015,51,203,"JUVENILE","JUVENILE"
"23145","PT","Prairie Trails Public Library District","y","January",2015,,35,"YOUNG ADULT","YOUNG ADULT"
"23146","PT","Prairie Trails Public Library District","j","January",2015,51,20,"JUVENILE","JUVENILE"
"23147","PT","Prairie Trails Public Library District","a","January",2015,,155,"ADULT","ADULT"
"23148","PT","Prairie Trails Public Library District","y","January",2015,,1,"YOUNG ADULT","YOUNG ADULT"
"23149","RD","Riverdale Public Library District","total","January",2015,496,553,"TOTAL","TOTAL"
"23150","RF","River Forest Public Library","j","January",2015,10,59,"JUVENILE","JUVENILE"
"23151","RF","River Forest Public Library","jp","January",2015,,18,"JUVENILE","JUV PAPERBACKS"
"23152","RF","River Forest Public Library","total","January",2015,557,606,"TOTAL","TOTAL"
"23153","RF","River Forest Public Library","j","January",2015,10,44,"JUVENILE","JUVENILE"
"23154","RF","River Forest Public Library","a","January",2015,,265,"ADULT","ADULT"
"23155","RF","River Forest Public Library","p","January",2015,,4,"ADULT","ADULT PAPERBACK"
"23156","RG","River Grove Public Library District","jn","January",2015,,58,"JUVENILE","JUVENILE NEW"
"23157","RG","River Grove Public Library District","total","January",2015,535,544,"TOTAL","TOTAL"
"23158","RG","River Grove Public Library District","an","January",2015,,152,"ADULT","ADULT NEW"
"23159","RG","River Grove Public Library District","j","January",2015,7,11,"JUVENILE","JUVENILE"
"23160","RO","William Leonard Public Library District","j","January",2015,1,46,"JUVENILE","JUVENILE"
"23161","RP","Richton Park Public Library District","total","January",2015,561,826,"TOTAL","TOTAL"
"23162","RP","Richton Park Public Library District","an","January",2015,,32,"ADULT","ADULT NEW"
"23163","RP","Richton Park Public Library District","j","January",2015,50,289,"JUVENILE","JUVENILE"
"23164","RS","Riverside Public Library","anv","January",2015,,23,"ADULT","ADULT NEW AUDIO VISUAL"
"23165","RS","Riverside Public Library","v","January",2015,,6,"ADULT","AUDIO VISUAL"
"23166","RS","Riverside Public Library","ad","January",2015,,1,"ADULT","ADULT DISPLAY"
"23167","RS","Riverside Public Library","jnv","January",2015,,6,"JUVENILE","JUVENILE NEW AUDIO VISUAL"
"23168","RS","Riverside Public Library","total","January",2015,1448,1593,"TOTAL","TOTAL"
"23169","RS","Riverside Public Library","jv","January",2015,,6,"JUVENILE","JUVENILE VIDEO"
"23170","RS","Riverside Public Library","jn","January",2015,,137,"JUVENILE","JUVENILE NEW"
"23171","RS","Riverside Public Library","an","January",2015,,80,"ADULT","ADULT NEW"
"23172","RS","Riverside Public Library","j","January",2015,8,44,"JUVENILE","JUVENILE"
"23173","RS","Riverside Public Library","il","January",2015,,14,"ILL RECEIVED","ILL RECEIVED"
"23174","SA","Summit Public Library District","total","January",2015,12,29,"TOTAL","TOTAL"
"23175","SA","Summit Public Library District","an","January",2015,,31,"ADULT","ADULT NEW"
"23176","SA","Summit Public Library District","j","January",2015,6,118,"JUVENILE","JUVENILE"
"23177","SF","Stickney-Forest View Public Library District","total","January",2015,590,1046,"TOTAL","TOTAL"
"23178","SF","Stickney-Forest View Public Library District","an","January",2015,,239,"ADULT","ADULT NEW"
"23179","SF","Stickney-Forest View Public Library District","ad","January",2015,,2,"ADULT","ADULT DISPLAY"
"23180","SF","Stickney-Forest View Public Library District","jn","January",2015,,111,"JUVENILE","JUVENILE NEW"
"23181","SF","Stickney-Forest View Public Library District","j","January",2015,20,42,"JUVENILE","JUVENILE"
"23182","SF","Stickney-Forest View Public Library District","il","January",2015,,16,"ILL RECEIVED","ILL RECEIVED"
"23183","SH","South Holland Public Library","j","January",2015,11,104,"JUVENILE","JUVENILE"
"23184","SH","South Holland Public Library","an","January",2015,,490,"ADULT","ADULT NEW"
"23185","SH","South Holland Public Library","total","January",2015,2023,2182,"TOTAL","TOTAL"
"23186","SP","Schiller Park Public Library","j","January",2015,48,1,"JUVENILE","JUVENILE"
"23187","SP","Schiller Park Public Library","jn","January",2015,,252,"JUVENILE","JUVENILE NEW"
"23188","SP","Schiller Park Public Library","total","January",2015,530,578,"TOTAL","TOTAL"
"23189","SP","Schiller Park Public Library","an","January",2015,,198,"ADULT","ADULT NEW"
"23190","ST","Steger-South Chicago Heights Public Library District","a","January",2015,,96,"ADULT","ADULT"
"23191","ST","Steger-South Chicago Heights Public Library District","j","January",2015,37,93,"JUVENILE","JUVENILE"
"23192","ST","Steger-South Chicago Heights Public Library District","total","January",2015,510,550,"TOTAL","TOTAL"
"23193","ST","Steger-South Chicago Heights Public Library District","j","January",2015,37,4,"JUVENILE","JUVENILE"
"23194","SV","Nancy L. McConathy Public Library District","j","January",2015,6,63,"JUVENILE","JUVENILE"
"23195","SV","Nancy L. McConathy Public Library District","total","January",2015,1415,1463,"TOTAL","TOTAL"
"23196","TB","Tinley Park Public Library -- Bookmobile","total","January",2015,87,209,"TOTAL","TOTAL"
"23197","TB","Tinley Park Public Library -- Bookmobile","j","January",2015,1,523,"JUVENILE","JUVENILE"
"23198","TF","Thomas Ford Memorial Library","total","January",2015,1962,2307,"TOTAL","TOTAL"
"23199","TF","Thomas Ford Memorial Library","j","January",2015,16,296,"JUVENILE","JUVENILE"
"23200","TF","Thomas Ford Memorial Library","an","January",2015,,225,"ADULT","ADULT NEW"
"23201","TH","Thornton Public Library","j","January",2015,7,12,"JUVENILE","JUVENILE"
"23202","TH","Thornton Public Library","total","January",2015,1419,1466,"TOTAL","TOTAL"
"23203","TH","Thornton Public Library","j","January",2015,7,16,"JUVENILE","JUVENILE"
"23204","TH","Thornton Public Library","a","January",2015,,51,"ADULT","ADULT"
"23205","TP","Tinley Park Public Library","il","January",2015,,17,"ILL RECEIVED","ILL RECEIVED"
"23206","TP","Tinley Park Public Library","j","January",2015,369,260,"JUVENILE","JUVENILE"
"23207","TP","Tinley Park Public Library","j","January",2015,369,869,"JUVENILE","JUVENILE"
"23208","TP","Tinley Park Public Library","total","January",2015,2231,2533,"TOTAL","TOTAL"
"23209","TP","Tinley Park Public Library","a","January",2015,,601,"ADULT","ADULT"
"23210","TT","South Suburban College -- Learning Resources Center","il","January",2015,,3,"ILL RECEIVED","ILL RECEIVED"
"23211","TT","South Suburban College -- Learning Resources Center","total","January",2015,3,116,"TOTAL","TOTAL"
"23212","TT","South Suburban College -- Learning Resources Center","r","January",2015,,2,"RESERVE","RESERVE"
"23213","WC","Westchester Public Library","jn","January",2015,,29,"JUVENILE","JUVENILE NEW"
"23214","WC","Westchester Public Library","j","January",2015,3,104,"JUVENILE","JUVENILE"
"23215","WC","Westchester Public Library","total","January",2015,1435,1576,"TOTAL","TOTAL"
"23216","WC","Westchester Public Library","an","January",2015,,202,"ADULT","ADULT NEW"
"23217","WM","Westmont Public Library","mw","January",2015,,23,,
"23218","WM","Westmont Public Library","jn","January",2015,,89,"JUVENILE","JUVENILE NEW"
"23219","WM","Westmont Public Library","j","January",2015,79,194,"JUVENILE","JUVENILE"
"23220","WM","Westmont Public Library","total","January",2015,2050,2268,"TOTAL","TOTAL"
"23221","WM","Westmont Public Library","an","January",2015,,207,"ADULT","ADULT NEW"
"23222","WO","Worth Public Library District","an","January",2015,,167,"ADULT","ADULT NEW"
"23223","WO","Worth Public Library District","jn","January",2015,,191,"JUVENILE","JUVENILE NEW"
"23224","WO","Worth Public Library District","total","January",2015,1955,2022,"TOTAL","TOTAL"
"23225","WO","Worth Public Library District","j","January",2015,17,17,"JUVENILE","JUVENILE"
"23226","WR","Woodridge Public Library","ad","January",2015,,3,"ADULT","ADULT DISPLAY"
"23227","WR","Woodridge Public Library","yn","January",2015,,22,"YOUNG ADULT","YOUNG ADULT NEW"
"23228","WR","Woodridge Public Library","total","January",2015,2120,2569,"TOTAL","TOTAL"
"23229","WR","Woodridge Public Library","l","January",2015,,2,"FOREIGN LANGUAGE","FOREIGN LANGUAGE"
"23230","WR","Woodridge Public Library","j","January",2015,54,298,"JUVENILE","JUVENILE"
"23231","WR","Woodridge Public Library","y","January",2015,,27,"YOUNG ADULT","YOUNG ADULT"
"23232","WR","Woodridge Public Library","rd","January",2015,,2,"UNKNOWN","UNKNOWN"
"23233","WR","Woodridge Public Library","an","January",2015,,345,"ADULT","ADULT NEW"
"23234","WR","Woodridge Public Library","il","January",2015,,53,"ILL RECEIVED","ILL RECEIVED"
"23235","AD","Acorn Public Library District","yn","February",2015,,10,"YOUNG ADULT","YOUNG ADULT NEW"
"23236","AD","Acorn Public Library District","jn","February",2015,,104,"JUVENILE","JUVENILE NEW"
"23237","AD","Acorn Public Library District","total","February",2015,194,339,"TOTAL","TOTAL"
"23238","AD","Acorn Public Library District","y","February",2015,,5,"YOUNG ADULT","YOUNG ADULT"
"23239","AD","Acorn Public Library District","j","February",2015,2,29,"JUVENILE","JUVENILE"
"23240","AD","Acorn Public Library District","an","February",2015,,220,"ADULT","ADULT NEW"
"23241","AD","Acorn Public Library District","il","February",2015,,6,"ILL RECEIVED","ILL RECEIVED"
"23242","AM","Alsip-Merrionette Park Public Library District","total","February",2015,681,1174,"TOTAL","TOTAL"
"23243","AM","Alsip-Merrionette Park Public Library District","a","February",2015,,191,"ADULT","ADULT"
"23244","AM","Alsip-Merrionette Park Public Library District","j","February",2015,28,120,"JUVENILE","JUVENILE"
"23245","AM","Alsip-Merrionette Park Public Library District","j","February",2015,28,59,"JUVENILE","JUVENILE"
"23246","BC","Beecher Community Library District","j","February",2015,1,76,"JUVENILE","JUVENILE"
"23247","BC","Beecher Community Library District","total","February",2015,191,260,"TOTAL","TOTAL"
"23248","BC","Beecher Community Library District","jp","February",2015,,14,"JUVENILE","JUV PAPERBACKS"
"23249","BF","Brookfield Public Library","j","February",2015,58,1,"JUVENILE","JUVENILE"
"23250","BF","Brookfield Public Library","a","February",2015,,353,"ADULT","ADULT"
"23251","BF","Brookfield Public Library","js","February",2015,,8,"PARENT TEACHER","PARENT TEACHER"
"23252","BF","Brookfield Public Library","jm","February",2015,,15,"JUVENILE","JUV PERIODICALS"
"23253","BF","Brookfield Public Library","ym","February",2015,,5,"YOUNG ADULT","YOUNG ADULT PERIODICALS"
"23254","BF","Brookfield Public Library","y","February",2015,,29,"YOUNG ADULT","YOUNG ADULT"
"23255","BF","Brookfield Public Library","total","February",2015,1932,1857,"TOTAL","TOTAL"
"23256","BF","Brookfield Public Library","j","February",2015,58,188,"JUVENILE","JUVENILE"
"23257","BF","Brookfield Public Library","m","February",2015,,206,"PERIODICALS","PERIODICALS"
"23258","BI","Blue Island Public Library","an","February",2015,,241,"ADULT","ADULT NEW"
"23259","BI","Blue Island Public Library","total","February",2015,259,365,"TOTAL","TOTAL"
"23260","BI","Blue Island Public Library","j","February",2015,50,149,"JUVENILE","JUVENILE"
"23261","BK","Berkeley Public Library","j","February",2015,5,23,"JUVENILE","JUVENILE"
"23262","BK","Berkeley Public Library","j","February",2015,5,2,"JUVENILE","JUVENILE"
"23263","BK","Berkeley Public Library","a","February",2015,,62,"ADULT","ADULT"
"23264","BK","Berkeley Public Library","ya","February",2015,,3,,
"23265","BK","Berkeley Public Library","total","February",2015,191,214,"TOTAL","TOTAL"
"23266","BP","Bedford Park Public Library District","an","February",2015,,26,"ADULT","ADULT NEW"
"23267","BP","Bedford Park Public Library District","total","February",2015,192,269,"TOTAL","TOTAL"
"23268","BP","Bedford Park Public Library District","j","February",2015,10,55,"JUVENILE","JUVENILE"
"23269","BR","Broadview Public Library District","j","February",2015,4,38,"JUVENILE","JUVENILE"
"23270","BR","Broadview Public Library District","total","February",2015,220,315,"TOTAL","TOTAL"
"23271","BR","Broadview Public Library District","a","February",2015,,123,"ADULT","ADULT"
"23272","BV","Bridgeview Public Library","total","February",2015,360,191,"TOTAL","TOTAL"
"23273","BV","Bridgeview Public Library","jm","February",2015,,6,"JUVENILE","JUV PERIODICALS"
"23274","BV","Bridgeview Public Library","v","February",2015,,8,"ADULT","AUDIO VISUAL"
"23275","BV","Bridgeview Public Library","r","February",2015,,6,"RESERVE","RESERVE"
"23276","BV","Bridgeview Public Library","m","February",2015,,112,"PERIODICALS","PERIODICALS"
"23277","BV","Bridgeview Public Library","jv","February",2015,,1,"JUVENILE","JUVENILE VIDEO"
"23278","BV","Bridgeview Public Library","j","February",2015,38,67,"JUVENILE","JUVENILE"
"23279","BV","Bridgeview Public Library","ym","February",2015,,4,"YOUNG ADULT","YOUNG ADULT PERIODICALS"
"23280","BV","Bridgeview Public Library","a","February",2015,,444,"ADULT","ADULT"
"23281","BV","Bridgeview Public Library","y","February",2015,,9,"YOUNG ADULT","YOUNG ADULT"
"23282","BV","Bridgeview Public Library","j","February",2015,38,85,"JUVENILE","JUVENILE"
"23283","BV","Bridgeview Public Library","il","February",2015,,4,"ILL RECEIVED","ILL RECEIVED"
"23284","BW","Bellwood Public Library","j","February",2015,4,44,"JUVENILE","JUVENILE"
"23285","BW","Bellwood Public Library","total","February",2015,210,344,"TOTAL","TOTAL"
"23286","BW","Bellwood Public Library","an","February",2015,,87,"ADULT","ADULT NEW"
"23287","BY","Berwyn Public Library","total","February",2015,1617,1848,"TOTAL","TOTAL"
"23288","BY","Berwyn Public Library","an","February",2015,,445,"ADULT","ADULT NEW"
"23289","BY","Berwyn Public Library","j","February",2015,34,401,"JUVENILE","JUVENILE"
"23290","BY","Berwyn Public Library","jn","February",2015,,15,"JUVENILE","JUVENILE NEW"
"23291","CA","Calumet Park Public Library","total","February",2015,,67,"TOTAL","TOTAL"
"23292","CC","Calumet City Public Library","j","February",2015,25,261,"JUVENILE","JUVENILE"
"23293","CC","Calumet City Public Library","an","February",2015,,47,"ADULT","ADULT NEW"
"23294","CC","Calumet City Public Library","total","February",2015,266,923,"TOTAL","TOTAL"
"23295","CH","Chicago Heights Public Library","an","February",2015,,13,"ADULT","ADULT NEW"
"23296","CH","Chicago Heights Public Library","total","February",2015,202,218,"TOTAL","TOTAL"
"23297","CH","Chicago Heights Public Library","j","February",2015,3,13,"JUVENILE","JUVENILE"
"23298","CI","Cicero Public Library","ad","February",2015,,5,"ADULT","ADULT DISPLAY"
"23299","CI","Cicero Public Library","il","February",2015,,9,"ILL RECEIVED","ILL RECEIVED"
"23300","CI","Cicero Public Library","j","February",2015,36,198,"JUVENILE","JUVENILE"
"23301","CI","Cicero Public Library","h","February",2015,,1,"UNKNOWN","UNKNOWN"
"23302","CI","Cicero Public Library","total","February",2015,1393,2002,"TOTAL","TOTAL"
"23303","CI","Cicero Public Library","an","February",2015,,117,"ADULT","ADULT NEW"
"23304","CN","Clarendon Hills Public Library","a","February",2015,,160,"ADULT","ADULT"
"23305","CN","Clarendon Hills Public Library","j","February",2015,7,67,"JUVENILE","JUVENILE"
"23306","CN","Clarendon Hills Public Library","j","February",2015,7,59,"JUVENILE","JUVENILE"
"23307","CN","Clarendon Hills Public Library","total","February",2015,1495,1608,"TOTAL","TOTAL"
"23308","CR","Chicago Ridge Public Library","j","February",2015,24,87,"JUVENILE","JUVENILE"
"23309","CR","Chicago Ridge Public Library","y","February",2015,,2,"YOUNG ADULT","YOUNG ADULT"
"23310","CR","Chicago Ridge Public Library","a","February",2015,,209,"ADULT","ADULT"
"23311","CR","Chicago Ridge Public Library","total","February",2015,1387,1506,"TOTAL","TOTAL"
"23312","CR","Chicago Ridge Public Library","il","February",2015,,8,"ILL RECEIVED","ILL RECEIVED"
"23313","CR","Chicago Ridge Public Library","j","February",2015,24,74,"JUVENILE","JUVENILE"
"23314","CR","Chicago Ridge Public Library","y","February",2015,,7,"YOUNG ADULT","YOUNG ADULT"
"23315","CT","Crete Public Library District","total","February",2015,1852,2060,"TOTAL","TOTAL"
"23316","CT","Crete Public Library District","an","February",2015,,203,"ADULT","ADULT NEW"
"23317","CT","Crete Public Library District","j","February",2015,6,261,"JUVENILE","JUVENILE"
"23318","CW","Crestwood Public Library District","a","February",2015,,19,"ADULT","ADULT"
"23319","CW","Crestwood Public Library District","j","February",2015,2,115,"JUVENILE","JUVENILE"
"23320","CW","Crestwood Public Library District","total","February",2015,1494,1632,"TOTAL","TOTAL"
"23321","DG","Downers Grove Public Library","yn","February",2015,,60,"YOUNG ADULT","YOUNG ADULT NEW"
"23322","DG","Downers Grove Public Library","j","February",2015,253,455,"JUVENILE","JUVENILE"
"23323","DG","Downers Grove Public Library","total","February",2015,572,976,"TOTAL","TOTAL"
"23324","DG","Downers Grove Public Library","jn","February",2015,,375,"JUVENILE","JUVENILE NEW"
"23325","DG","Downers Grove Public Library","an","February",2015,,1022,"ADULT","ADULT NEW"
"23326","DG","Downers Grove Public Library","il","February",2015,,94,"ILL RECEIVED","ILL RECEIVED"
"23327","DO","Dolton Public Library District","an","February",2015,,1,"ADULT","ADULT NEW"
"23328","DO","Dolton Public Library District","jn","February",2015,,5,"JUVENILE","JUVENILE NEW"
"23329","DO","Dolton Public Library District","total","February",2015,210,417,"TOTAL","TOTAL"
"23330","DO","Dolton Public Library District","pl","February",2015,,1,"ADULT","ADULT LOVE STORY"
"23331","DO","Dolton Public Library District","j","February",2015,4,86,"JUVENILE","JUVENILE"
"23332","DO","Dolton Public Library District","f","February",2015,,79,"FICTION","FICTION"
"23333","EP","Elmwood Park Public Library","j","February",2015,68,51,"JUVENILE","JUVENILE"
"23334","EP","Elmwood Park Public Library","js","February",2015,,3,"PARENT TEACHER","PARENT TEACHER"
"23335","EP","Elmwood Park Public Library","jb","February",2015,,5,"JUVENILE","JUV BIOGRAPHY"
"23336","EP","Elmwood Park Public Library","b","February",2015,,6,"ADULT","ADULT BIOGRAPHY"
"23337","EP","Elmwood Park Public Library","v","February",2015,,73,"ADULT","AUDIO VISUAL"
"23338","EP","Elmwood Park Public Library","l","February",2015,,1,"FOREIGN LANGUAGE","FOREIGN LANGUAGE"
"23339","EP","Elmwood Park Public Library","jl","February",2015,,49,"JUVENILE","JUV FOREIGN LANG"
"23340","EP","Elmwood Park Public Library","jm","February",2015,,24,"JUVENILE","JUV PERIODICALS"
"23341","EP","Elmwood Park Public Library","je","February",2015,,37,"JUVENILE","JUV PICTURE BOOKS"
"23342","EP","Elmwood Park Public Library","y","February",2015,,31,"YOUNG ADULT","YOUNG ADULT"
"23343","EP","Elmwood Park Public Library","m","February",2015,,116,"PERIODICALS","PERIODICALS"
"23344","EP","Elmwood Park Public Library","jv","February",2015,,5,"JUVENILE","JUVENILE VIDEO"
"23345","EP","Elmwood Park Public Library","total","February",2015,1589,1654,"TOTAL","TOTAL"
"23346","ES","Eisenhower Public Library District","an","February",2015,,273,"ADULT","ADULT NEW"
"23347","ES","Eisenhower Public Library District","jn","February",2015,,221,"JUVENILE","JUVENILE NEW"
"23348","ES","Eisenhower Public Library District","j","February",2015,123,294,"JUVENILE","JUVENILE"
"23349","ES","Eisenhower Public Library District","total","February",2015,1641,1875,"TOTAL","TOTAL"
